#{"t_start": 1769179680.039594, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,286.55102
-50.0,50,286.902145
-23.0,50,287.229825
-13.0,50,287.549028
-49.0,50,287.861323
-48.0,50,288.205942
-48.0,50,288.519533
-2.0,50,288.839017
-3.0,50,289.156763
-48.0,50,289.495175
-17.0,50,289.815166
-47.0,50,290.131505
-50.0,50,290.446017
-7.0,50,290.798137
-5.0,50,291.122676
-48.0,50,291.4452
-48.0,50,291.763729
-46.0,50,292.103602
-50.0,50,292.424328
-24.0,50,292.754726
-48.0,50,293.073194
-35.0,50,293.425711
-46.0,50,293.753516
-24.0,50,294.078631
-42.0,50,294.393474
-45.0,50,294.735445
-48.0,50,295.055485
-48.0,50,295.373443
-50.0,50,295.70417
-2.0,50,296.068528
-26.0,50,296.405075
-47.0,50,296.734168
-33.0,50,297.076783
-2.0,50,297.432221
-3.0,50,297.759637
-4.0,50,298.085778
-9.0,50,298.415294
-50.0,50,298.770753
-50.0,50,299.091265
-16.0,50,299.413346
-50.0,50,299.738932
-47.0,50,300.076247
-3.0,50,300.582374
-46.0,50,300.901189
-47.0,50,301.216845
-1.0,50,301.573971
-49.0,50,301.89395
-48.0,50,302.210628
-48.0,50,302.529004
-48.0,50,302.882651
-50.0,50,303.211675
-50.0,50,303.534945
-10.0,50,303.864964
-32.0,50,304.234371
-49.0,50,304.560199
-50.0,50,304.891728
-50.0,50,305.214071
-49.0,50,305.560363
-50.0,50,305.888612
-10.0,50,306.219029
-3.0,50,306.550435
-49.0,50,306.919984
-49.0,50,307.252371
-2.0,50,307.583234
-23.0,50,307.902569
-47.0,50,308.237362
-50.0,50,308.5593
-50.0,50,308.878119
-50.0,50,309.191713
-3.0,50,309.541847
-40.0,50,309.855149
-46.0,50,310.173841
-46.0,50,310.483015
-41.0,50,310.818166
-47.0,50,311.138528
-3.0,50,311.455131
-48.0,50,311.767342
-34.0,50,312.111935
-19.0,50,312.429509
-50.0,50,312.758572
-50.0,50,313.08852
-46.0,50,313.439191
-1.0,50,313.773524
-45.0,50,314.096815
-50.0,50,314.419954
-47.0,50,314.79028
-5.0,50,315.122772
-50.0,50,315.445023
-40.0,50,315.773237
-3.0,50,316.129338
-50.0,50,316.46502
-37.0,50,316.791372
-49.0,50,317.123058
-48.0,50,317.480759
-50.0,50,317.803679
-46.0,50,318.119053
-2.0,50,318.445773
-48.0,50,318.79125
-3.0,50,319.124284
-2.0,50,319.447909
-42.0,50,319.766752
-3.0,50,320.130882
-3.0,50,320.461088
-50.0,50,320.796356
-18.0,50,321.116127
-9.0,50,321.450065
-49.0,50,321.762395
-49.0,50,322.083213
-50.0,50,322.402646
-4.0,50,322.757852
-36.0,50,323.074831
-41.0,50,323.395126
-50.0,50,323.717612
-24.0,50,324.068255
-48.0,50,324.383948
-43.0,50,324.698274
-49.0,50,325.018205
-44.0,50,325.364374
-45.0,50,325.692025
-26.0,50,326.009426
-4.0,50,326.33141
-42.0,50,326.669682
-48.0,50,326.98784
-43.0,50,327.310016
-2.0,50,327.631223
-48.0,50,327.99909
-23.0,50,328.329368
-50.0,50,328.67025
-31.0,50,328.992331
-50.0,50,329.335907
-50.0,50,329.653872
-30.0,50,329.968119
-49.0,50,330.280086
-34.0,50,330.63448
-12.0,50,330.956588
-8.0,50,331.279434
-23.0,50,331.602954
-21.0,50,331.940238
-1.0,50,332.268328
-47.0,50,332.587075
-46.0,50,332.906147
-41.0,50,333.273564
-50.0,50,333.601744
-32.0,50,333.927185
-37.0,50,334.253489
-2.0,50,334.608624
-49.0,50,334.933591
-37.0,50,335.258023
-1.0,50,335.588801
-45.0,50,335.951518
-13.0,50,336.290393
-44.0,50,336.636261
-2.0,50,336.966234
-49.0,50,337.300217
-42.0,50,337.616395
-30.0,50,337.926711
-23.0,50,338.23122
-46.0,50,338.572535
-2.0,50,338.890225
-38.0,50,339.196747
-3.0,50,339.514766
-13.0,50,339.854152
-35.0,50,340.164151
-10.0,50,340.468813
-35.0,50,340.771647
-45.0,50,341.114273
-23.0,50,341.430286
-22.0,50,341.732627
-3.0,50,342.043502
-5.0,50,342.37538
-24.0,50,342.682021
-42.0,50,342.986863
-49.0,50,343.297742
-2.0,50,343.638888
-29.0,50,343.954587
-6.0,50,344.266371
-29.0,50,344.57246
-33.0,50,344.89501
-3.0,50,345.209862
-3.0,50,345.516389
-30.0,50,345.820477
-50.0,50,346.161953
-5.0,50,346.476127
-9.0,50,346.779517
-9.0,50,347.089108
-13.0,50,347.414408
-14.0,50,347.723378
-33.0,50,348.028988
-4.0,50,348.34039
