#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-0.936737,50,128.321006
-0.699239,50,128.545883
-0.958869,50,128.771433
-0.993701,50,128.999451
-0.612603,50,129.238491
-0.587429,50,129.462068
-0.974513,50,129.684573
-1.497893,50,129.909427
-0.919817,50,130.137788
-0.842947,50,130.362491
-0.863709,50,130.585151
-1.403685,50,130.809547
-0.692092,50,131.035022
-1.433818,50,131.262751
-0.955773,50,131.486845
-0.752403,50,131.715834
-0.772134,50,131.942931
-0.688466,50,132.17348
-0.655509,50,132.399543
-0.413352,50,132.624714
-1.120776,50,132.857012
-0.683383,50,133.080569
-0.682471,50,133.306716
-0.754149,50,133.541229
-0.647006,50,133.781812
-0.939056,50,134.019861
-0.456671,50,134.26605
-0.675239,50,134.503227
-0.640522,50,134.742805
-0.637894,50,134.997619
-0.736016,50,135.241969
-0.652544,50,135.477458
-0.801099,50,135.723082
-0.711495,50,135.96044
-0.728399,50,136.20335
-0.715555,50,136.453943
-0.630196,50,136.703521
-1.166823,50,136.967543
-0.584404,50,137.235552
-0.418635,50,137.481746
-0.715242,50,137.763136
-0.851855,50,138.000826
-0.878744,50,138.224185
-0.965819,50,138.449011
-0.686816,50,138.695955
-1.685726,50,138.949772
-0.640385,50,139.195326
-1.660879,50,139.424365
-3.232951,50,139.650481
-0.920735,50,139.874424
-1.257552,50,140.105337
-1.084137,50,140.329862
-0.577698,50,140.554242
-1.638761,50,140.778361
-2.599267,50,141.001478
-0.866213,50,141.224711
-0.615806,50,141.448195
-1.339757,50,141.671297
-1.59686,50,141.901832
-0.720285,50,142.124085
-1.686491,50,142.347399
-1.663387,50,142.574126
-0.903651,50,142.816569
-0.751119,50,143.047403
-0.859491,50,143.272058
-0.694967,50,143.495765
-0.619879,50,143.72011
-0.765946,50,143.94458
-0.892634,50,144.170459
-1.03012,50,144.396603
-0.890784,50,144.633129
-1.290843,50,144.858724
-0.674796,50,145.088047
-0.681409,50,145.364509
-0.619025,50,145.615366
-0.496263,50,145.856624
-0.691738,50,146.13899
-0.528914,50,146.377489
-1.179205,50,146.60707
-0.804795,50,146.840195
-0.694629,50,147.071579
-1.180524,50,147.313604
-0.689802,50,147.544057
-0.705172,50,147.770156
-0.723537,50,147.997667
-0.473415,50,148.22316
-0.616197,50,148.457752
-0.63297,50,148.691752
-0.854037,50,148.927398
-0.633578,50,149.163695
-1.149031,50,149.395866
-1.460199,50,149.634822
-0.675189,50,149.87682
-1.632203,50,150.115691
-1.258542,50,150.360763
-0.779042,50,150.594524
-0.677254,50,150.850172
-0.74653,50,151.108008
-0.783349,50,151.368693
-0.861768,50,151.632988
-0.643246,50,151.911294
-0.969051,50,152.16263
-0.758815,50,152.401781
-0.539467,50,152.626442
-0.527243,50,152.852222
-0.546445,50,153.077122
-0.892124,50,153.307089
-2.044978,50,153.538375
-0.907817,50,153.769498
-0.627301,50,153.992915
-0.507363,50,154.215782
-0.754599,50,154.438395
-0.688046,50,154.66338
-0.851323,50,154.887661
-2.473298,50,155.113132
-3.738628,50,155.338554
-1.51923,50,155.563501
-0.675999,50,155.792275
-1.178179,50,156.016584
-0.886568,50,156.24096
-0.877415,50,156.465316
-1.046528,50,156.690859
-0.990147,50,156.922208
-1.303159,50,157.153963
-0.789676,50,157.387328
-0.906537,50,157.613146
-0.849107,50,157.837264
-0.735906,50,158.062615
-0.65981,50,158.292398
-1.1132,50,158.533762
-1.204693,50,158.76159
-1.620792,50,158.995648
-1.027001,50,159.229234
-0.78915,50,159.456504
-0.692623,50,159.687919
-0.64917,50,159.922319
-0.740063,50,160.153221
-0.723747,50,160.387012
-0.835965,50,160.618237
-0.970824,50,160.852093
-0.565885,50,161.080533
-0.629185,50,161.31341
-0.598817,50,161.544934
-0.905367,50,161.776323
-0.756827,50,162.007173
-0.567398,50,162.240675
-1.129306,50,162.476707
-1.065286,50,162.701617
-1.059385,50,162.93338
-0.859168,50,163.167055
-1.469232,50,163.406136
-1.194749,50,163.651936
-1.171512,50,163.894246
-1.592102,50,164.132814
-0.96451,50,164.362372
-0.802925,50,164.591332
-0.789271,50,164.843265
-1.040076,50,165.076839
-0.686319,50,165.305156
-1.006241,50,165.53493
-0.820626,50,165.779555
-0.927509,50,166.011292
-0.469232,50,166.240479
-1.252555,50,166.476687
-0.532443,50,166.699699
-0.752027,50,166.923929
-0.602388,50,167.147854
-0.935264,50,167.369876
-1.064423,50,167.595688
-0.780094,50,167.821458
-0.92603,50,168.048891
-0.958591,50,168.279702
-1.182708,50,168.518582
-1.166391,50,168.749321
-1.197986,50,168.98288
-1.662097,50,169.210435
-1.621953,50,169.436275
-1.255858,50,169.665515
-1.028005,50,169.890099
-0.961428,50,170.116838
-0.759181,50,170.34145
-0.780542,50,170.563991
-0.737473,50,170.788566
-0.631324,50,171.015889
-0.892954,50,171.244121
-0.726581,50,171.467791
-1.058642,50,171.689828
-0.624758,50,171.921915
-0.789091,50,172.154538
-0.757623,50,172.382168
-0.678449,50,172.61198
-0.792944,50,172.844062
-0.712764,50,173.091616
-1.11858,50,173.321934
-0.954618,50,173.551639
-0.528051,50,173.778491
-0.816121,50,174.013008
-0.48274,50,174.240162
-1.187493,50,174.473491
-1.173032,50,174.700505
-1.054892,50,174.931401
-0.653938,50,175.157315
-1.124924,50,175.384826
-1.048033,50,175.610862
-1.221002,50,175.841456
-0.815858,50,176.070586
