#{"t_start": 1769174367.960927, "env_id": "FetchReachDense-v4"}
r,l,t
-0.832578,50,257.196758
-1.368354,50,257.509955
-1.74362,50,257.825024
-1.366969,50,258.133128
-1.431409,50,258.471532
-1.52308,50,258.789575
-1.41795,50,259.098028
-1.800365,50,259.412258
-0.727468,50,259.737003
-1.135209,50,260.055723
-0.830326,50,260.369096
-0.937926,50,260.68085
-0.664481,50,261.010258
-1.402613,50,261.325187
-1.187249,50,261.636275
-0.82853,50,261.947981
-0.862712,50,262.276458
-0.913754,50,262.593074
-1.131977,50,262.903568
-0.908662,50,263.211699
-1.212302,50,263.538294
-0.909429,50,263.854712
-1.245766,50,264.166321
-2.242958,50,264.482676
-0.841076,50,264.819696
-1.072832,50,265.136677
-0.797139,50,265.450688
-0.914265,50,265.764522
-1.125291,50,266.091871
-0.990782,50,266.408116
-0.977005,50,266.717951
-0.673617,50,267.025961
-1.19792,50,267.362967
-0.886334,50,267.679725
-1.269628,50,267.989726
-1.077833,50,268.301136
-0.956853,50,268.628753
-1.128084,50,268.940368
-0.907936,50,269.249056
-1.508385,50,269.560499
-0.997308,50,269.886808
-1.446241,50,270.213991
-0.970177,50,270.524615
-0.789707,50,270.83717
-1.595958,50,271.170344
-1.035696,50,271.484377
-1.035326,50,271.796006
-0.690206,50,272.103638
-0.840312,50,272.431152
-1.239626,50,272.753725
-0.931669,50,273.062249
-0.810112,50,273.368633
-1.046037,50,273.699195
-0.773451,50,274.011327
-1.041351,50,274.32134
-1.632741,50,274.63466
-0.793158,50,274.963401
-1.089378,50,275.292995
-1.252383,50,275.607131
-1.001975,50,275.91628
-1.023117,50,276.245512
-0.758507,50,276.559145
-0.782588,50,276.86925
-0.916056,50,277.177893
-0.744618,50,277.524982
-0.958912,50,277.843757
-0.687405,50,278.155323
-1.393669,50,278.466268
-0.697895,50,278.794865
-1.070389,50,279.113467
-0.682093,50,279.424311
-0.819268,50,279.731401
-0.933193,50,280.070504
-0.626011,50,280.390075
