#{"t_start": 1769178244.6437068, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,188.133272
-50.0,50,188.343355
-20.0,50,188.555292
-18.0,50,188.769815
-49.0,50,188.982844
-50.0,50,189.189948
-29.0,50,189.404021
-50.0,50,189.609818
-50.0,50,189.822205
-50.0,50,190.032064
-42.0,50,190.248246
-50.0,50,190.460231
-38.0,50,190.666749
-50.0,50,190.877622
-6.0,50,191.091833
-49.0,50,191.304042
-49.0,50,191.524999
-47.0,50,191.738931
-50.0,50,191.950239
-50.0,50,192.157053
-50.0,50,192.378462
-48.0,50,192.593992
-37.0,50,192.809329
-23.0,50,193.0267
-50.0,50,193.23901
-50.0,50,193.450861
-50.0,50,193.657006
-50.0,50,193.870494
-50.0,50,194.0842
-47.0,50,194.297689
-50.0,50,194.504703
-50.0,50,194.71688
-15.0,50,194.935988
-50.0,50,195.174807
-30.0,50,195.601501
-50.0,50,195.817635
-20.0,50,196.028731
-50.0,50,196.256558
-38.0,50,196.477749
-2.0,50,196.698815
-48.0,50,196.911425
-45.0,50,197.133127
-37.0,50,197.343014
-49.0,50,197.557135
-16.0,50,197.767761
-50.0,50,197.983256
-34.0,50,198.19406
-50.0,50,198.400511
-50.0,50,198.612397
-8.0,50,198.822028
-50.0,50,199.034271
-16.0,50,199.249188
-40.0,50,199.461245
-19.0,50,199.674465
-50.0,50,199.910588
-45.0,50,200.123998
-42.0,50,200.3412
-47.0,50,200.551202
-46.0,50,200.770139
-49.0,50,200.980903
-31.0,50,201.191659
-12.0,50,201.40626
-45.0,50,201.618584
-31.0,50,201.836858
-50.0,50,202.047308
-50.0,50,202.259778
-7.0,50,202.476829
-11.0,50,202.686165
-50.0,50,202.891724
-18.0,50,203.101049
-8.0,50,203.308846
-9.0,50,203.514917
-14.0,50,203.720778
-36.0,50,203.927131
-2.0,50,204.132497
-50.0,50,204.337987
-26.0,50,204.544065
-19.0,50,204.752191
-3.0,50,204.958234
-50.0,50,205.165545
-6.0,50,205.370736
-7.0,50,205.576545
-36.0,50,205.78367
-24.0,50,205.988483
-24.0,50,206.192627
-50.0,50,206.399017
-50.0,50,206.604298
-2.0,50,206.809437
-50.0,50,207.014344
-50.0,50,207.223062
-31.0,50,207.428254
-50.0,50,207.633092
-26.0,50,207.84271
-25.0,50,208.047935
-15.0,50,208.253838
-39.0,50,208.458647
-50.0,50,208.66305
-28.0,50,208.868962
-50.0,50,209.073897
-50.0,50,209.277589
-36.0,50,209.482716
-50.0,50,209.687503
-50.0,50,209.89357
-50.0,50,210.099467
-50.0,50,210.304645
-31.0,50,210.508601
-16.0,50,210.714358
-50.0,50,210.920588
-46.0,50,211.125476
-50.0,50,211.334867
-46.0,50,211.538647
-42.0,50,211.744901
-50.0,50,211.951403
-50.0,50,212.15679
-50.0,50,212.361984
-50.0,50,212.567018
-17.0,50,212.772467
-8.0,50,212.980804
-18.0,50,213.187801
-6.0,50,213.395377
-50.0,50,213.599851
-8.0,50,213.804726
-18.0,50,214.010805
-7.0,50,214.215484
-50.0,50,214.422324
-41.0,50,214.631112
-23.0,50,214.836418
-31.0,50,215.047961
-50.0,50,215.255152
-18.0,50,215.461126
-50.0,50,215.666733
-33.0,50,215.871183
-16.0,50,216.076603
-50.0,50,216.282021
-50.0,50,216.489421
-41.0,50,216.694663
-50.0,50,216.9015
-39.0,50,217.111174
-27.0,50,217.337826
-50.0,50,217.552767
-47.0,50,217.762316
-47.0,50,217.972299
-50.0,50,218.198945
-50.0,50,218.433676
-25.0,50,218.647686
-50.0,50,218.867447
-5.0,50,219.081763
-6.0,50,219.303178
-50.0,50,219.521118
-50.0,50,219.741657
-50.0,50,219.966185
-39.0,50,220.180693
-2.0,50,220.39272
-50.0,50,220.607609
-21.0,50,220.820488
-40.0,50,221.038091
-50.0,50,221.248003
-38.0,50,221.454712
-50.0,50,221.664521
-50.0,50,221.87922
-38.0,50,222.104817
-50.0,50,222.311479
-31.0,50,222.521415
-44.0,50,222.732687
-50.0,50,222.943469
-27.0,50,223.152696
-50.0,50,223.362103
-50.0,50,223.569621
-50.0,50,223.776898
-28.0,50,223.98505
-50.0,50,224.192471
-36.0,50,224.399066
-50.0,50,224.603524
-50.0,50,224.809759
-50.0,50,225.017273
-45.0,50,225.223541
-50.0,50,225.431606
-50.0,50,225.646365
-36.0,50,225.864197
-33.0,50,226.080148
